order_id,customer_id,order_date,status,region_code
491,215,2023-12-17 04:54:32,CANCELLED,CENTRAL
492,284,2023-03-26 14:24:57,SHIPPED,WEST
493,126,2024-12-31 08:58:43,DELIVERED,CENTRAL
494,463,2025-08-22 14:44:28,DELIVERED,NORTH
495,469,2023-05-16 15:06:22,CANCELLED,EAST
496,79,2023-06-19 21:25:11,PLACED,SOUTH
497,210,2025-03-19 20:38:31,PLACED,WEST
498,555,2023-07-25 02:20:13,DELIVERED,NORTH
499,65,2023-02-04 05:35:04,SHIPPED,CENTRAL
500,422,2025-06-17 23:40:17,DELIVERED,EAST
501,543,2025-05-02 00:23:44,SHIPPED,SOUTH
502,314,2023-09-24 18:49:26,SHIPPED,EAST
503,49,2023-08-19 10:27:14,DELIVERED,SOUTH
504,165,2025-04-11 14:03:09,RETURNED,SOUTH
505,120,2023-03-05 22:14:14,DELIVERED,WEST
506,189,2023-11-15 16:44:46,PLACED,EAST
507,152,2024-08-02 07:16:35,RETURNED,CENTRAL
508,26,2024-09-20 11:10:36,DELIVERED,WEST
509,160,2023-01-07 16:06:11,DELIVERED,CENTRAL
510,303,2025-01-06 04:40:13,RETURNED,CENTRAL
511,579,2024-11-17 18:53:20,PLACED,WEST
512,143,2025-11-19 05:58:58,SHIPPED,WEST
513,226,2024-11-23 19:04:01,SHIPPED,CENTRAL
514,598,2025-03-28 18:52:34,RETURNED,EAST
515,86,2025-04-16 09:27:54,DELIVERED,NORTH
516,404,2023-10-30 01:37:22,DELIVERED,CENTRAL
517,370,2024-09-09 14:02:11,CANCELLED,EAST
518,13,2024-03-18 04:32:05,SHIPPED,WEST
519,90,2023-12-02 01:41:53,DELIVERED,WEST
520,296,2023-09-12 10:32:47,RETURNED,WEST
521,425,2023-08-05 19:27:37,DELIVERED,SOUTH
522,487,2025-03-27 00:38:32,PLACED,CENTRAL
523,91,2023-01-11 06:46:09,RETURNED,WEST
524,474,2025-06-01 05:27:18,PLACED,SOUTH
525,297,2025-05-10 09:39:20,CANCELLED,EAST
526,312,2025-02-06 13:24:04,DELIVERED,NORTH
527,158,2024-02-13 01:18:33,DELIVERED,WEST
528,295,2024-10-10 00:43:54,RETURNED,SOUTH
529,,2024-03-06 15:24:00,RETURNED,CENTRAL
530,596,2025-01-16 09:48:46,CANCELLED,WEST
531,123,2024-08-02 17:59:13,DELIVERED,EAST
532,60,2023-08-16 00:23:12,CANCELLED,SOUTH
533,55,2024-02-28 13:53:15,DELIVERED,EAST
534,,2024-03-29 02:01:32,RETURNED,CENTRAL
535,188,2023-05-27 19:32:16,SHIPPED,EAST
536,309,2024-02-26 16:43:26,DELIVERED,NORTH
537,361,12-08-2023,DELIVERED,EAST
538,422,2024-06-12 15:47:29,SHIPPED,SOUTH
539,227,2023-10-20 16:41:12,DELIVERED,CENTRAL
540,565,2025-12-26 22:19:57,PLACED,WEST
541,120,2023-07-23 20:41:21,DELIVERED,EAST
542,143,2024-11-17 12:38:21,DELIVERED,EAST
543,312,2023-02-14 16:13:59,PLACED,SOUTH
544,146,2025-12-04 20:15:26,PLACED,SOUTH
545,436,2025-12-09 03:34:00,PLACED,NORTH
546,442,2023-03-08 01:08:47,PLACED,CENTRAL
547,481,2023-07-04 17:44:29,PLACED,EAST
548,99,2023-07-12 07:21:29,SHIPPED,SOUTH
549,360,2023-02-15 10:51:32,CANCELLED,EAST
550,357,2024-07-01 03:05:23,DELIVERED,CENTRAL
551,584,2023-04-17 03:47:22,DELIVERED,NORTH
552,197,2024-03-13 20:22:58,DELIVERED,NORTH
553,102,2023-11-29 11:04:18,CANCELLED,WEST
554,190,2024-11-13 23:55:48,PLACED,EAST
555,435,2023-11-29 20:42:49,DELIVERED,EAST
556,113,2025-03-18 08:50:55,DELIVERED,EAST
557,42,2023-05-08 18:25:32,PLACED,EAST
558,320,2025-12-03 06:57:07,DELIVERED,CENTRAL
559,439,2023-10-21 06:24:51,CANCELLED,WEST
560,377,06-10-2023,DELIVERED,NORTH
561,536,2025-10-20 00:27:31,PLACED,WEST
562,105,2023-09-20 02:27:26,RETURNED,EAST
563,414,2023-07-10 16:54:19,DELIVERED,WEST
564,596,2025-07-11 04:52:30,DELIVERED,WEST
565,415,2025-01-22 16:41:39,PLACED,WEST
566,257,2025-01-30 03:58:08,DELIVERED,SOUTH
567,,2023-03-24 02:28:51,DELIVERED,NORTH
568,392,2025-07-28 04:31:20,SHIPPED,CENTRAL
569,79,2025-10-23 22:52:16,DELIVERED,WEST
570,510,2025-01-31 13:51:29,DELIVERED,CENTRAL
571,33,2024-10-30 14:42:49,PLACED,WEST
572,386,2024-11-18 11:41:20,PLACED,CENTRAL
573,311,2023-09-12 23:44:27,PLACED,WEST
574,113,2025-06-02 16:27:35,DELIVERED,CENTRAL
575,488,2025-05-23 10:24:03,DELIVERED,WEST
576,387,2025-08-16 09:10:41,DELIVERED,EAST
577,29,06-07-2025,CANCELLED,EAST
578,598,2023-02-11 18:53:55,DELIVERED,WEST
579,354,2024-07-09 03:34:23,PLACED,SOUTH
580,320,2025-07-09 11:10:54,DELIVERED,EAST
581,174,2023-01-31 14:54:58,PLACED,WEST
582,432,19-02-2024,DELIVERED,NORTH
583,387,2025-06-05 00:19:16,DELIVERED,WEST
584,211,2024-06-05 21:46:29,CANCELLED,EAST
585,307,2024-07-18 10:05:04,SHIPPED,NORTH
586,549,2023-11-29 13:29:05,PLACED,CENTRAL
587,232,2025-08-28 05:44:33,PLACED,CENTRAL
588,345,2024-02-29 15:47:00,CANCELLED,WEST
589,356,2023-04-30 02:09:04,SHIPPED,EAST
590,553,2024-05-01 18:38:43,DELIVERED,CENTRAL
591,561,2023-10-08 13:17:15,DELIVERED,CENTRAL
592,591,2025-02-14 11:39:37,RETURNED,WEST
593,546,2025-08-12 11:19:24,RETURNED,CENTRAL
594,62,2025-03-22 07:37:17,DELIVERED,SOUTH
595,308,2024-11-07 08:28:13,CANCELLED,NORTH
596,423,2024-02-19 16:02:56,DELIVERED,EAST
597,242,2024-09-22 11:46:44,PLACED,NORTH
598,318,2024-12-22 01:07:40,RETURNED,WEST
599,38,2023-11-10 18:45:07,PLACED,EAST
600,285,2025-10-20 05:01:26,DELIVERED,NORTH
601,498,31-01-2023,CANCELLED,EAST
602,66,2024-09-24 06:18:54,DELIVERED,NORTH
603,144,2024-01-02 16:15:07,DELIVERED,NORTH
604,595,2025-03-26 23:07:02,CANCELLED,SOUTH
605,321,2024-05-26 12:40:06,DELIVERED,SOUTH
606,224,2023-08-13 03:04:13,SHIPPED,EAST
607,261,04-07-2025,DELIVERED,NORTH
608,434,2025-01-07 15:50:41,RETURNED,SOUTH
609,377,23-04-2024,RETURNED,CENTRAL
610,,2025-10-25 17:28:44,PLACED,SOUTH
611,394,2024-04-25 10:21:55,DELIVERED,NORTH
612,243,2024-11-18 05:58:18,RETURNED,WEST
613,262,2024-04-12 09:55:24,CANCELLED,SOUTH
614,165,2024-11-12 17:21:32,CANCELLED,WEST
615,281,2023-05-05 10:08:29,RETURNED,WEST
616,341,2024-10-18 02:56:44,CANCELLED,SOUTH
617,519,2023-04-14 02:20:59,DELIVERED,CENTRAL
618,465,15-12-2025,PLACED,SOUTH
619,140,2023-01-05 18:40:27,DELIVERED,EAST
620,114,2023-09-03 04:02:49,DELIVERED,SOUTH
621,421,2024-05-11 04:03:45,CANCELLED,SOUTH
622,336,2024-03-13 18:09:57,DELIVERED,SOUTH
623,387,2025-06-05 01:42:05,RETURNED,CENTRAL
624,235,2023-05-19 05:17:12,SHIPPED,SOUTH
625,,2025-08-18 00:51:39,SHIPPED,NORTH
626,175,2025-05-31 04:20:53,DELIVERED,WEST
627,465,2025-11-12 10:00:09,SHIPPED,SOUTH
628,273,2024-03-23 08:00:01,DELIVERED,WEST
629,221,2024-03-15 13:47:00,SHIPPED,SOUTH
630,150,2023-02-14 16:44:22,SHIPPED,CENTRAL
631,255,2024-07-28 05:05:37,DELIVERED,NORTH
632,,2023-07-26 22:14:23,RETURNED,WEST
633,393,2024-10-19 13:25:49,SHIPPED,NORTH
634,54,2024-06-01 02:00:53,DELIVERED,EAST
635,47,2023-01-09 07:52:19,DELIVERED,EAST
636,380,2023-07-25 10:11:57,DELIVERED,CENTRAL
637,174,2025-02-21 13:02:20,SHIPPED,WEST
638,325,2025-04-03 23:37:57,SHIPPED,EAST
639,,2023-07-18 15:23:41,RETURNED,EAST
640,441,2024-03-15 12:13:38,SHIPPED,EAST
641,447,2023-09-14 07:02:33,RETURNED,SOUTH
642,451,2023-03-24 16:16:01,PLACED,SOUTH
643,,2024-02-09 05:51:09,DELIVERED,NORTH
644,507,2023-03-05 08:49:30,RETURNED,CENTRAL
645,505,2023-06-24 17:57:50,CANCELLED,NORTH
646,209,2024-03-17 08:37:44,SHIPPED,CENTRAL
647,577,2025-10-27 03:33:52,DELIVERED,NORTH
648,585,2023-10-08 12:05:40,PLACED,WEST
649,337,2023-02-10 07:56:23,RETURNED,NORTH
650,109,2024-05-17 14:23:00,PLACED,WEST
651,276,2025-07-12 01:32:25,SHIPPED,NORTH
652,464,2024-05-19 17:43:35,RETURNED,CENTRAL
653,50,2025-09-26 20:47:19,DELIVERED,NORTH
654,391,2023-05-24 18:33:06,SHIPPED,WEST
655,214,2023-09-11 02:52:08,DELIVERED,SOUTH
656,503,2024-11-02 15:29:24,RETURNED,CENTRAL
657,99,2024-07-24 19:47:00,DELIVERED,WEST
658,577,2025-07-21 14:19:31,DELIVERED,EAST
659,445,2025-09-06 17:41:16,PLACED,EAST
660,230,2025-10-03 00:40:25,SHIPPED,WEST
661,538,2023-05-11 10:37:56,DELIVERED,WEST
662,131,2025-11-29 01:04:21,CANCELLED,CENTRAL
663,583,2023-03-16 03:26:20,RETURNED,CENTRAL
664,436,2024-10-03 14:28:46,DELIVERED,CENTRAL
665,364,2024-01-31 21:52:37,DELIVERED,NORTH
666,474,2023-10-06 22:11:27,CANCELLED,NORTH
667,305,2024-05-02 16:46:06,DELIVERED,WEST
668,272,2024-06-14 05:52:04,CANCELLED,SOUTH
669,81,2025-07-27 08:43:24,DELIVERED,WEST
670,6,2024-09-05 12:12:03,SHIPPED,WEST
671,415,2025-10-18 17:28:13,DELIVERED,WEST
672,370,2025-12-08 21:45:23,DELIVERED,WEST
673,90,2023-07-14 07:40:27,SHIPPED,NORTH
674,193,2023-02-11 15:44:48,DELIVERED,SOUTH
675,552,2023-10-24 13:48:24,DELIVERED,SOUTH
676,23,2023-06-30 21:53:58,SHIPPED,WEST
677,483,2023-01-31 11:46:35,DELIVERED,SOUTH
678,402,2023-03-21 02:30:59,PLACED,WEST
679,508,2025-06-17 22:03:20,DELIVERED,EAST
680,,2024-09-12 21:09:51,DELIVERED,CENTRAL
681,500,2023-12-27 06:04:27,DELIVERED,WEST
682,567,2023-04-09 15:50:44,DELIVERED,WEST
683,356,2024-11-27 10:46:55,PLACED,EAST
684,481,2024-06-18 03:33:35,DELIVERED,CENTRAL
685,348,2025-07-24 07:55:11,DELIVERED,WEST
686,301,2024-08-29 10:05:39,CANCELLED,EAST
687,166,2025-08-23 23:57:51,DELIVERED,NORTH
688,133,2023-09-27 04:45:38,DELIVERED,NORTH
689,506,2024-04-16 16:57:47,DELIVERED,NORTH
690,268,2024-07-08 15:33:37,SHIPPED,CENTRAL
691,,2023-04-09 21:37:30,PLACED,SOUTH
692,230,2025-01-25 13:00:45,SHIPPED,EAST
693,571,2024-02-20 12:47:45,CANCELLED,CENTRAL
694,107,2023-03-20 07:52:11,DELIVERED,WEST
695,114,2023-06-14 11:56:04,DELIVERED,NORTH
696,43,2025-02-27 01:43:42,DELIVERED,SOUTH
697,161,2024-03-29 19:08:03,DELIVERED,WEST
698,102,2023-08-28 16:33:42,SHIPPED,SOUTH
699,207,2024-11-13 03:08:59,DELIVERED,NORTH
700,486,2024-06-14 05:20:04,SHIPPED,EAST
701,425,2024-07-14 05:45:38,SHIPPED,CENTRAL
702,234,2023-08-03 08:48:05,DELIVERED,WEST
703,529,2025-11-25 18:12:31,PLACED,SOUTH
704,530,2023-04-19 02:10:29,SHIPPED,SOUTH
705,403,2023-02-27 14:57:16,DELIVERED,CENTRAL
706,533,2024-04-04 09:24:20,CANCELLED,CENTRAL
707,322,18-06-2024,SHIPPED,CENTRAL
708,151,2025-12-23 20:53:32,DELIVERED,CENTRAL
709,453,2025-12-19 11:36:08,CANCELLED,WEST
710,309,11-05-2023,SHIPPED,SOUTH
711,554,2024-03-17 01:35:52,DELIVERED,EAST
712,164,06-02-2023,DELIVERED,CENTRAL
713,312,2024-10-18 17:06:31,PLACED,NORTH
714,266,2025-08-31 23:51:50,PLACED,NORTH
715,587,2023-01-09 02:22:10,RETURNED,CENTRAL
716,547,2025-07-14 03:40:22,SHIPPED,CENTRAL
717,387,2025-03-18 06:34:36,PLACED,CENTRAL
718,370,2024-12-06 17:53:21,DELIVERED,WEST
719,64,2024-10-22 00:55:31,DELIVERED,WEST
720,539,2024-09-17 15:44:47,DELIVERED,WEST
721,599,2025-02-13 21:37:47,RETURNED,WEST
722,427,2023-09-10 23:13:07,PLACED,WEST
723,526,2025-04-01 23:48:37,SHIPPED,WEST
724,,2023-09-01 15:24:27,DELIVERED,NORTH
725,419,2023-06-21 09:37:49,DELIVERED,NORTH
726,121,2024-07-31 01:18:24,DELIVERED,EAST
727,147,2023-08-09 19:21:21,DELIVERED,EAST
728,221,2023-10-12 09:36:36,DELIVERED,NORTH
729,70,2023-03-11 09:53:00,DELIVERED,CENTRAL
730,346,2024-08-09 02:58:24,DELIVERED,CENTRAL
731,142,2025-02-23 02:57:38,DELIVERED,WEST
732,334,2023-05-19 17:54:13,DELIVERED,WEST
733,405,2024-06-10 14:45:25,RETURNED,WEST
734,91,2023-09-15 06:33:59,DELIVERED,EAST
735,127,2025-09-27 06:51:39,SHIPPED,CENTRAL
736,55,2025-06-04 20:15:05,DELIVERED,CENTRAL
737,124,2025-10-19 13:30:11,SHIPPED,NORTH
738,211,2024-01-17 00:57:02,CANCELLED,CENTRAL
739,547,2025-07-31 17:11:15,DELIVERED,WEST
740,24,2024-06-12 02:29:56,DELIVERED,CENTRAL
741,264,2023-05-22 09:39:40,PLACED,SOUTH
742,188,2024-02-01 23:45:47,SHIPPED,WEST
743,61,2025-08-12 13:18:15,SHIPPED,NORTH
744,102,2024-05-12 04:00:38,CANCELLED,EAST
745,124,2023-03-22 14:09:23,DELIVERED,CENTRAL
746,521,2025-02-22 14:11:14,PLACED,NORTH
747,567,2024-09-24 08:54:38,PLACED,SOUTH
748,20,2024-02-23 03:00:08,DELIVERED,NORTH
749,569,2025-10-09 03:34:42,SHIPPED,WEST
750,513,2023-11-13 01:25:23,PLACED,CENTRAL
751,252,2025-04-15 00:46:50,RETURNED,CENTRAL
752,2,2024-12-22 19:29:02,DELIVERED,SOUTH
753,,2025-01-19 01:12:24,SHIPPED,WEST
754,218,2025-06-28 00:18:53,SHIPPED,SOUTH
755,577,2023-04-19 15:22:26,DELIVERED,NORTH
756,570,2024-03-10 02:57:37,SHIPPED,CENTRAL
757,326,2025-11-25 14:34:05,DELIVERED,WEST
758,330,2024-06-14 16:52:56,RETURNED,EAST
759,,2025-12-10 17:51:12,RETURNED,CENTRAL
760,10,2025-11-11 00:18:45,DELIVERED,WEST
761,552,2023-05-07 01:26:45,DELIVERED,NORTH
762,456,2025-11-10 07:08:39,RETURNED,WEST
763,367,2024-08-23 19:07:25,DELIVERED,NORTH
764,380,2023-10-27 19:13:14,SHIPPED,NORTH
765,367,2023-10-25 12:04:22,DELIVERED,EAST
766,227,2023-12-30 21:46:08,RETURNED,NORTH
767,215,2023-01-12 02:01:37,CANCELLED,WEST
768,285,2025-06-03 01:40:08,SHIPPED,SOUTH
769,580,2025-11-10 04:31:14,DELIVERED,NORTH
770,67,2023-07-17 22:58:07,DELIVERED,SOUTH
771,281,2023-10-26 00:44:38,PLACED,CENTRAL
772,574,06-12-2024,DELIVERED,NORTH
773,331,2024-11-02 22:33:52,DELIVERED,NORTH
774,478,2025-02-08 20:21:52,DELIVERED,SOUTH
775,,2024-10-14 13:02:56,SHIPPED,WEST
776,84,2025-06-07 06:58:49,RETURNED,SOUTH
777,434,2023-04-26 15:20:16,SHIPPED,EAST
778,100,2023-02-13 07:10:17,CANCELLED,CENTRAL
779,343,2024-01-24 23:56:30,DELIVERED,EAST
780,342,2025-03-18 06:53:23,RETURNED,CENTRAL
781,98,2025-08-29 10:41:29,PLACED,NORTH
782,387,2024-05-01 15:54:13,DELIVERED,SOUTH
783,453,2023-03-27 02:40:32,DELIVERED,NORTH
784,58,18-05-2025,CANCELLED,WEST
785,421,2023-12-29 03:02:40,DELIVERED,CENTRAL
786,,2024-08-19 09:34:33,DELIVERED,CENTRAL
787,348,2025-10-08 04:06:34,DELIVERED,WEST
788,198,2023-06-17 18:46:39,DELIVERED,NORTH
789,199,2025-06-09 10:53:50,DELIVERED,EAST
790,456,2023-10-16 19:43:37,DELIVERED,NORTH
791,599,2024-11-08 01:35:45,DELIVERED,EAST
792,555,2023-08-15 05:16:54,SHIPPED,EAST
793,9,2025-03-15 04:31:52,DELIVERED,NORTH
794,573,2023-03-26 19:54:26,SHIPPED,SOUTH
795,207,2023-04-17 06:16:39,DELIVERED,WEST
796,340,2025-06-17 12:42:56,SHIPPED,EAST
797,167,2023-06-12 21:00:46,DELIVERED,NORTH
798,4,2025-09-19 06:57:42,SHIPPED,CENTRAL
799,493,2024-05-29 23:46:44,DELIVERED,WEST
800,7,17-07-2024,DELIVERED,CENTRAL
801,298,2024-11-15 03:36:17,DELIVERED,EAST
802,,2023-02-16 02:45:30,SHIPPED,SOUTH
803,179,2024-06-11 21:18:51,SHIPPED,SOUTH
804,,2024-02-11 16:11:11,PLACED,SOUTH
805,114,2024-06-09 15:50:34,SHIPPED,SOUTH
806,382,2025-10-23 16:27:46,DELIVERED,CENTRAL
807,67,2023-07-04 01:45:04,RETURNED,SOUTH
808,388,2025-12-14 15:23:22,DELIVERED,SOUTH
809,194,2025-04-11 19:42:24,PLACED,SOUTH
810,287,2023-07-16 10:42:56,RETURNED,WEST
811,84,2025-01-01 03:44:54,DELIVERED,SOUTH
812,522,2024-08-04 09:39:04,DELIVERED,EAST
813,539,2025-12-14 21:11:50,RETURNED,WEST
814,411,2025-09-18 06:18:03,DELIVERED,NORTH
815,208,2024-12-03 06:45:59,DELIVERED,EAST
816,387,2025-06-06 14:13:55,CANCELLED,EAST
817,138,2023-05-11 12:47:47,DELIVERED,SOUTH
818,477,2025-03-06 18:30:53,DELIVERED,WEST
819,377,2025-02-11 21:44:59,DELIVERED,SOUTH
820,272,2025-09-29 12:34:22,RETURNED,EAST
821,526,2025-04-29 04:39:34,DELIVERED,SOUTH
822,74,13-07-2024,SHIPPED,SOUTH
823,257,2024-04-15 06:03:17,DELIVERED,EAST
824,142,2025-04-23 17:11:28,PLACED,EAST
825,355,2024-09-19 07:10:13,CANCELLED,NORTH
826,525,2023-08-20 21:36:15,SHIPPED,SOUTH
827,529,2025-06-30 21:04:54,DELIVERED,WEST
828,88,2024-05-01 08:16:32,DELIVERED,WEST
829,461,17-05-2025,PLACED,SOUTH
830,10,2025-02-15 09:54:08,CANCELLED,EAST
831,436,2025-12-01 07:05:25,DELIVERED,CENTRAL
832,24,2025-05-31 16:49:12,RETURNED,SOUTH
833,339,2025-06-01 15:41:29,DELIVERED,CENTRAL
834,401,2024-08-15 08:35:11,DELIVERED,CENTRAL
835,487,2023-06-18 18:19:53,RETURNED,EAST
836,107,2025-11-14 09:33:23,PLACED,CENTRAL
837,192,2023-11-06 03:12:38,RETURNED,EAST
838,299,2025-10-21 14:32:52,DELIVERED,EAST
839,176,2024-05-22 14:56:44,DELIVERED,SOUTH
840,133,2025-04-13 08:25:05,DELIVERED,WEST
841,212,2023-07-21 20:13:35,SHIPPED,WEST
842,589,2024-04-27 01:20:04,DELIVERED,WEST
843,8,2023-08-10 15:56:34,CANCELLED,CENTRAL
844,539,2024-05-25 21:57:44,CANCELLED,WEST
845,41,2023-05-22 12:33:14,CANCELLED,WEST
846,305,2024-08-30 12:54:20,CANCELLED,SOUTH
847,184,2025-08-17 14:53:11,DELIVERED,SOUTH
848,98,2024-09-03 08:39:23,PLACED,SOUTH
849,551,2024-03-29 10:25:57,PLACED,SOUTH
850,422,2025-05-08 18:46:07,DELIVERED,NORTH
851,334,2024-09-29 01:29:22,SHIPPED,CENTRAL
852,,2023-02-11 12:06:53,DELIVERED,WEST
853,409,2023-10-29 23:53:27,PLACED,NORTH
854,140,2024-05-23 03:33:29,DELIVERED,WEST
855,562,2025-10-17 15:34:41,RETURNED,SOUTH
856,286,2023-09-08 16:10:49,PLACED,NORTH
857,128,2025-04-10 13:20:22,SHIPPED,NORTH
858,158,2024-11-15 12:55:14,SHIPPED,NORTH
859,546,2023-12-02 19:16:16,PLACED,CENTRAL
860,106,2024-08-29 19:18:32,DELIVERED,CENTRAL
861,,2024-08-09 06:19:30,RETURNED,EAST
862,205,22-05-2023,PLACED,NORTH
863,197,2025-11-22 06:43:42,SHIPPED,NORTH
864,172,17-09-2023,DELIVERED,EAST
865,195,2025-08-28 09:30:38,DELIVERED,WEST
866,219,2023-06-14 11:41:26,SHIPPED,WEST
867,13,2024-08-27 13:55:49,SHIPPED,EAST
868,378,2023-03-10 06:09:45,SHIPPED,EAST
869,512,2023-06-08 03:53:08,DELIVERED,CENTRAL
870,98,2025-07-20 20:40:05,DELIVERED,WEST
871,137,2024-05-30 19:35:33,DELIVERED,EAST
872,494,2023-04-15 21:05:06,DELIVERED,CENTRAL
873,524,2025-09-22 02:59:56,DELIVERED,NORTH
874,128,2024-04-24 18:42:41,DELIVERED,SOUTH
875,62,2023-08-02 16:26:24,SHIPPED,SOUTH
876,39,2024-01-05 19:40:04,DELIVERED,WEST
877,337,2023-07-28 13:50:13,DELIVERED,NORTH
878,425,2025-10-03 16:55:18,DELIVERED,SOUTH
879,340,2024-06-16 09:50:29,DELIVERED,SOUTH
880,228,2025-08-02 14:14:20,DELIVERED,SOUTH
881,7,2023-04-11 09:05:30,PLACED,SOUTH
882,145,2023-11-14 05:52:26,SHIPPED,CENTRAL
883,210,2024-01-03 02:16:48,DELIVERED,WEST
884,203,2024-01-16 11:27:51,DELIVERED,EAST
885,460,2025-09-14 09:01:34,CANCELLED,WEST
886,369,2024-09-10 15:37:48,DELIVERED,WEST
887,444,2023-08-31 03:34:13,DELIVERED,NORTH
888,438,2023-05-10 07:08:44,RETURNED,CENTRAL
889,567,2023-09-30 22:32:43,DELIVERED,WEST
890,576,2025-07-30 10:15:46,SHIPPED,WEST
891,195,07-01-2023,DELIVERED,EAST
892,426,2024-09-05 01:36:25,DELIVERED,WEST
893,73,2024-09-27 00:42:20,RETURNED,NORTH
894,580,2023-09-10 05:18:30,DELIVERED,EAST
895,357,2025-03-02 15:34:36,DELIVERED,EAST
896,395,2024-10-20 17:22:10,SHIPPED,NORTH
897,371,2025-09-07 03:37:19,PLACED,SOUTH
898,467,2025-11-23 23:59:56,SHIPPED,CENTRAL
899,166,2023-01-20 03:58:16,PLACED,WEST
900,83,2025-03-16 12:27:43,CANCELLED,SOUTH
901,259,2025-12-10 17:32:43,RETURNED,WEST
902,422,2023-05-19 01:26:31,DELIVERED,EAST
903,276,2023-11-22 11:40:43,DELIVERED,EAST
904,,2023-09-19 14:21:29,PLACED,NORTH
905,428,2025-03-26 12:00:05,SHIPPED,WEST
906,384,2023-10-17 13:29:49,SHIPPED,SOUTH
907,113,2024-12-01 01:51:06,SHIPPED,SOUTH
908,188,2023-10-26 01:59:06,RETURNED,WEST
909,112,2025-09-15 15:57:57,SHIPPED,WEST
910,66,15-06-2024,SHIPPED,WEST
911,104,2023-01-15 18:25:51,DELIVERED,NORTH
912,43,2023-05-31 10:31:33,DELIVERED,WEST
913,273,2025-01-24 20:38:24,SHIPPED,WEST
914,352,2024-05-04 16:23:42,RETURNED,WEST
915,59,2024-07-07 01:43:54,CANCELLED,NORTH
916,412,04-08-2023,PLACED,CENTRAL
917,255,2024-07-26 08:03:43,DELIVERED,WEST
918,193,2023-01-05 20:39:41,RETURNED,EAST
919,,2024-07-13 13:26:18,RETURNED,EAST
920,240,2025-07-31 13:45:53,DELIVERED,NORTH
921,488,2025-10-19 16:39:25,RETURNED,WEST
922,200,2023-08-11 09:26:43,CANCELLED,CENTRAL
923,,2025-02-12 11:59:29,SHIPPED,CENTRAL
924,479,2023-09-19 01:27:51,RETURNED,WEST
925,247,2024-01-14 00:58:09,DELIVERED,NORTH
926,30,2023-09-06 22:00:14,SHIPPED,WEST
927,226,2024-02-05 05:05:17,RETURNED,NORTH
928,548,2025-09-11 04:23:18,PLACED,EAST
929,590,2025-07-22 02:57:07,SHIPPED,WEST
930,576,2024-11-09 19:08:00,SHIPPED,NORTH
931,115,2023-05-19 11:21:31,DELIVERED,SOUTH
932,119,2025-06-08 20:59:10,CANCELLED,WEST
933,2,2024-04-27 19:25:24,DELIVERED,WEST
934,328,2024-07-21 01:04:30,RETURNED,SOUTH
935,228,2023-06-15 13:48:40,DELIVERED,WEST
936,304,2023-12-07 01:20:29,DELIVERED,CENTRAL
937,36,2025-07-19 07:52:34,DELIVERED,NORTH
938,588,2025-01-12 23:40:23,SHIPPED,EAST
939,386,2023-04-02 08:41:31,SHIPPED,SOUTH
940,231,2025-12-24 01:04:51,RETURNED,SOUTH
941,402,2024-04-09 15:19:20,DELIVERED,SOUTH
942,562,2024-09-01 09:27:58,DELIVERED,EAST
943,401,2023-04-22 13:45:49,SHIPPED,SOUTH
944,562,2024-09-03 16:54:04,SHIPPED,CENTRAL
945,56,2024-04-17 08:42:02,SHIPPED,SOUTH
946,495,2024-03-28 04:18:26,SHIPPED,SOUTH
947,10,2024-07-16 16:45:20,DELIVERED,SOUTH
948,438,2025-11-21 11:33:19,RETURNED,NORTH
949,486,2023-10-07 01:11:56,PLACED,CENTRAL
950,445,2023-08-19 19:01:42,DELIVERED,NORTH
951,407,2025-01-29 01:17:37,DELIVERED,SOUTH
952,385,2025-12-10 15:58:52,DELIVERED,NORTH
953,392,2024-03-03 12:47:51,DELIVERED,NORTH
954,85,2023-07-09 14:24:43,DELIVERED,CENTRAL
955,587,2025-06-08 13:12:53,DELIVERED,NORTH
956,186,2024-08-19 11:03:42,DELIVERED,WEST
957,129,2023-06-04 11:26:19,DELIVERED,CENTRAL
958,21,2024-09-03 17:47:57,DELIVERED,CENTRAL
959,532,2025-06-27 07:59:56,CANCELLED,NORTH
960,213,2025-10-20 01:43:50,SHIPPED,CENTRAL
961,6,2025-05-11 17:31:35,SHIPPED,NORTH
962,212,2025-10-10 20:12:05,DELIVERED,NORTH
963,128,2025-02-25 06:34:36,RETURNED,SOUTH
964,1,2024-01-21 18:40:39,RETURNED,CENTRAL
965,301,2025-10-20 23:10:32,PLACED,WEST
966,536,2024-06-30 23:52:40,DELIVERED,NORTH
967,46,04-01-2024,PLACED,SOUTH
968,566,2023-12-02 14:33:13,SHIPPED,CENTRAL
969,564,2024-02-01 01:52:21,DELIVERED,SOUTH
970,86,2024-01-30 20:29:40,RETURNED,SOUTH
971,73,2025-09-05 00:00:13,RETURNED,SOUTH
972,578,2025-10-18 02:35:35,DELIVERED,SOUTH
973,158,2024-05-06 10:46:05,DELIVERED,NORTH
974,254,2023-05-01 10:19:35,DELIVERED,CENTRAL
975,338,2025-09-21 11:32:48,RETURNED,EAST
976,232,01-03-2024,DELIVERED,SOUTH
977,108,2023-07-11 20:32:38,DELIVERED,EAST
978,502,2023-05-29 10:00:36,DELIVERED,EAST
979,102,2023-03-16 12:12:03,RETURNED,WEST
980,545,2025-05-06 23:48:41,CANCELLED,WEST
981,266,2023-01-15 18:05:28,DELIVERED,SOUTH
